of_amp_gls,of_amp_td,emp_amp_scaled,resid_of,resid_emp
8434.559362800635,8434.556871522858,8437.287933821715,5.3503727924216115e+17,1.1105750074883258e+18
8435.652734031815,8435.649979678221,8436.108548773584,5.358242899114086e+17,1.1115112979806204e+18
8430.515603823646,8430.51537695704,8428.038292611018,5.3478995793675334e+17,1.109776090228948e+18
8435.8573496387,8435.856352023951,8435.690999078139,5.356867795007883e+17,1.1114017311108397e+18
8434.720030490713,8434.718598652646,8433.590231548074,5.356126331012682e+17,1.1111723836939704e+18
8418.388085199998,8418.387166944456,8419.780802250005,5.335234308415087e+17,1.1068563920066039e+18
8433.194486910725,8433.19404226061,8432.290643712828,5.3507369892792384e+17,1.1104252658091359e+18
8418.16758292619,8418.167149424338,8421.342986401245,5.324652940060444e+17,1.105768176926724e+18
8421.123593388827,8421.122211966664,8423.283722588469,5.3346102117288634e+17,1.1071666265868557e+18
8435.687844300488,8435.687852173876,8433.292623091445,5.3532383152236365e+17,1.111015702405555e+18
8428.584634954745,8428.581010937549,8426.378029922698,5.3481280627343194e+17,1.1095355664527342e+18
8417.051967155157,8417.05089593514,8415.938444022311,5.3335876490119635e+17,1.1065098102617135e+18
8417.614697726833,8417.61178317586,8415.683662737954,5.33080573669418e+17,1.1063082789923464e+18
8434.851652834788,8434.85084350181,8435.396045924854,5.3541613070732006e+17,1.1109938029808218e+18
8432.085246726843,8432.08458632415,8435.059783528892,5.347132977011336e+17,1.1099134234658313e+18
8439.198176438202,8439.19541699941,8441.46421503545,5.356983048572042e+17,1.1118692837194232e+18
8451.274435647076,8451.273127717892,8448.155786219013,5.3755378444376986e+17,1.1153750463422902e+18
8433.6575313394,8433.65627579807,8434.85185795689,5.349529097552965e+17,1.1103676084598858e+18
8410.030784490964,8410.029253612618,8413.099115413757,5.319989024752534e+17,1.1041940420134066e+18
8429.476643083739,8429.475619907853,8427.592668977199,5.351842982523474e+17,1.1100287041981484e+18
8426.071758950804,8426.070642138275,8426.8417960249,5.343731343169532e+17,1.1087531792721859e+18
8438.38355749024,8438.382784965765,8441.544726251725,5.3504044161373094e+17,1.1111001703763611e+18
8418.806956200524,8418.80608593376,8418.02819191176,5.334590624155966e+17,1.1068491329868896e+18
8418.961493752786,8418.960207546585,8421.10079081451,5.328693217648557e+17,1.1062803709193829e+18
8424.59785172484,8424.597027818041,8425.535092037106,5.3335181293076294e+17,1.1075309276476023e+18
8415.233241961894,8415.23154780846,8417.893561068175,5.328496331625604e+17,1.1057529233150514e+18
8412.987496834698,8412.982079251657,8411.609624126178,5.327079604411497e+17,1.1053056136108393e+18
8439.909645917769,8439.90781438182,8443.405212837639,5.352402236889231e+17,1.1115083247404812e+18
8413.498121754816,8413.496771315888,8416.874559041973,5.3274079043833715e+17,1.1054078356488756e+18
8433.04952282082,8433.046695982674,8435.024143961353,5.35123471423776e+17,1.1104551869252059e+18
8434.616245361654,8434.615435968917,8433.83966715972,5.3539151178714016e+17,1.1109370897511862e+18
8436.515428768327,8436.515278241252,8430.862739265764,5.357311553316444e+17,1.1115360691170113e+18
8437.370431643421,8437.367722615694,8438.557932583682,5.3515902302273434e+17,1.11108048369998e+18
8431.37952773187,8431.377520456477,8429.637444312148,5.348269222972614e+17,1.1099308867552741e+18
8433.817602671817,8433.816999569324,8433.789633043463,5.3514878723675565e+17,1.1105853592437143e+18
8422.458408609797,8422.458155756427,8424.657500778067,5.332650948075232e+17,1.1071525875038292e+18
8434.033179413931,8434.03296840362,8434.856857858726,5.3491520756012224e+17,1.1103811763021446e+18
8432.50024498689,8432.499390167159,8433.755567074808,5.3491204417070406e+17,1.1101688326744539e+18
8430.701257551724,8430.701329997482,8431.391225800715,5.3483065478703366e+17,1.1098420331976778e+18
8433.178196011451,8433.17454622659,8433.007243147384,5.3551467148483245e+17,1.110863997333399e+18
8416.785923901974,8416.783634604926,8417.610790519839,5.328603926647844e+17,1.1059751587578323e+18
8436.655094276886,8436.65312425267,8439.500057996727,5.353150601333498e+17,1.111138828285574e+18
8417.839500614138,8417.83889345516,8416.257313153008,5.33283254071837e+17,1.1065415686983496e+18
8431.329261812512,8431.329100990828,8431.03844063789,5.3497109559093286e+17,1.1100681668602132e+18
8411.572876553937,8411.571046801866,8412.10115612922,5.3308701272009734e+17,1.1054920736069537e+18
8436.750959968542,8436.749340108981,8439.084698971998,5.346012786946285e+17,1.1104381457633121e+18
8432.342374616734,8432.340894292593,8432.003027193556,5.3521903550017965e+17,1.1104543241861279e+18
8433.320184448092,8433.319608153186,8431.060402150795,5.359081587017007e+17,1.1112769106292067e+18
8514.787802647685,8514.785209039388,8516.213014388715,5.456669923865683e+17,1.1322057072113862e+18
8416.851809793023,8416.850915088671,8414.132598891934,5.331808262565839e+17,1.1063046525857649e+18
8411.491139088732,8411.491903945453,8415.86990604468,5.321888489562127e+17,1.1045826903108439e+18
8417.51053608426,8417.50913878156,8413.953462714517,5.330154035592149e+17,1.1062289626398332e+18
8430.195277880674,8430.192656810908,8432.696345818185,5.3441520641036224e+17,1.1093575219000136e+18
8437.289025210874,8437.286055801735,8436.601461578735,5.358011473463187e+17,1.1117115412025373e+18
8434.23756003145,8434.234293575031,8434.98645180124,5.353348192637333e+17,1.1108286805522496e+18
8421.201078166641,8421.198170511478,8422.482717425977,5.3341801982369555e+17,1.1071342046275991e+18
8430.73061184306,8430.729903214018,8429.14971273385,5.3468640615857837e+17,1.1097018449968195e+18
8434.422924945338,8434.423001328598,8434.528081487018,5.3535628233134054e+17,1.1108754558793814e+18
8411.473179195862,8411.471008256116,8412.577244170443,5.320825288531107e+17,1.1044740068406225e+18
8437.348010537333,8437.347863214285,8437.189673498842,5.354383546418784e+17,1.1113567878222476e+18
8417.473149419406,8417.46915448502,8412.005205752619,5.3365722629409645e+17,1.1068657407124626e+18
8419.222820568024,8419.221318957207,8421.25179312147,5.3357331627505075e+17,1.1070199663772575e+18
8440.127365339575,8440.123525789208,8441.123695112594,5.35576351250578e+17,1.1118742459690047e+18
8435.79963851506,8435.79726127295,8431.611401802986,5.3551398231133965e+17,1.111221156455908e+18
8434.058955299412,8434.057209065018,8438.04244317679,5.3509398655551334e+17,1.1105633944489245e+18
8435.679700731978,8435.680253266019,8434.856915168613,5.354328143273356e+17,1.1111235347427608e+18
8435.275536327783,8435.273966968736,8438.216047999356,5.350734613609426e+17,1.1107089256562341e+18
8433.625661969912,8433.6216831069,8432.812917138712,5.3527620534515834e+17,1.1106866049897834e+18
8432.615536657222,8432.614403550097,8432.68501052553,5.351828561792961e+17,1.1104554043331142e+18
8431.480969939861,8431.479603117814,8432.211754717744,5.346548544116688e+17,1.1097725964470986e+18
8436.12233212292,8436.121687708419,8432.430025759923,5.3623732317486534e+17,1.1119885307860489e+18
8415.594732293242,8415.596216428326,8412.914501068377,5.3335453347789414e+17,1.1063071767345367e+18
8433.804410239041,8433.801203525702,8434.018711087576,5.352528752045012e+17,1.1106876409803219e+18
8436.85062304742,8436.850921503286,8435.381083439772,5.361567165474516e+17,1.1120072826426344e+18
8420.337461004134,8420.334424445668,8420.91895698317,5.331967302892362e+17,1.1067952661206011e+18
8418.837113650723,8418.835860332121,8422.360909485194,5.3286622922836365e+17,1.1062603013308632e+18
8441.644412768268,8441.641857450879,8445.924852095179,5.3579648727987795e+17,1.1123014893147082e+18
8432.448186526224,8432.446972574999,8435.860978690374,5.352981274810917e+17,1.1105477597994924e+18
8443.534341741453,8443.531418807643,8445.336941615633,5.357356264161941e+17,1.1124988565888102e+18
8439.586930564761,8439.58468296821,8439.329244686958,5.3528206103150285e+17,1.1115061866591398e+18
8437.141399365777,8437.140318282756,8440.560837516045,5.3514164274421645e+17,1.1110317817586697e+18
8417.958738353513,8417.955512654044,8417.028788896636,5.333568399482489e+17,1.106631378841502e+18
8421.77600030513,8421.774095334447,8422.619052882546,5.3342006819570656e+17,1.1072146026533376e+18
8428.735792912887,8428.734171018456,8427.238250447423,5.350220817982841e+17,1.1097654387279023e+18
8436.292951404395,8436.290741876055,8433.965037691532,5.35986557648453e+17,1.1117610206545832e+18
8438.187235628367,8438.187265084865,8441.128958485091,5.3573703618897165e+17,1.1117699662519958e+18
8421.318380451517,8421.318115338112,8421.556297941237,5.333860036893181e+17,1.1071181974709553e+18
8433.028485762505,8433.027140281905,8431.316689514511,5.354318342155289e+17,1.1107607705973757e+18
8435.282657530724,8435.280588400552,8435.53605926265,5.3549135592855085e+17,1.1111278587400284e+18
8437.36145595983,8437.357118926975,8436.459854273797,5.355793407717154e+17,1.1114996278948306e+18
8421.700131389707,8421.700021991142,8421.763410203559,5.3445046513267994e+17,1.1082346806880988e+18
8432.880521963789,8432.879499652074,8431.008713813697,5.353918015469992e+17,1.1107005529155836e+18
8434.366721214388,8434.36590278034,8435.907077982285,5.3529756390186195e+17,1.110809031840564e+18
8435.026396685069,8435.025413822623,8439.533275391732,5.3457558328609645e+17,1.1101770059515821e+18
8454.272059053197,8454.27198485779,8453.736729241606,5.381254460330737e+17,1.1163566168960485e+18
8438.285484732254,8438.283000385763,8441.162501868603,5.356522750500314e+17,1.1116986207483648e+18
8435.328038854213,8435.326819648815,8436.043630803437,5.3495730617201466e+17,1.1105999913283281e+18
8421.239370488487,8421.235059289116,8417.743092260154,5.337370815299595e+17,1.1074586020471068e+18
8436.270714706081,8436.268319627656,8433.956768393475,5.356569565693093e+17,1.1114283839375876e+18
8418.091436517403,8418.088629822945,8416.20486177469,5.3355324479708454e+17,1.1068458813372462e+18
8423.166000454657,8423.163168114646,8425.311505966125,5.337851866672679e+17,1.1077691121987333e+18
8433.249798812489,8433.248528204384,8431.992254587492,5.356723379566649e+17,1.1110314608911506e+18
8436.946340192135,8436.946369333597,8436.661306076912,5.355242897950074e+17,1.1113878928077477e+18
8435.194009964027,8435.19027988932,8434.719072238135,5.3531742322636397e+17,1.110941845258324e+18
8419.362802333571,8419.358762989137,8419.183958801726,5.334699148557873e+17,1.1069356884860488e+18
8436.15855274868,8436.155391522789,8436.198745638307,5.3536207413487296e+17,1.1111181332776178e+18
8433.934044808619,8433.93341480182,8432.019691203821,5.357911871155831e+17,1.1112436955763707e+18
8435.706215063128,8435.704265746579,8433.225037688177,5.35370782205493e+17,1.1110651626388036e+18
8432.572515126147,8432.56990064521,8433.77541888609,5.346741475514614e+17,1.1099407977905042e+18
8437.419463146753,8437.416649388644,8440.540582959806,5.352215254832675e+17,1.1111496318695419e+18
8418.355725348114,8418.354807084355,8415.52325762101,5.33580788258204e+17,1.1069094461783631e+18
8440.504865951621,8440.502831066427,8440.782783544555,5.360610047664168e+17,1.1124104704719991e+18
8449.56320210561,8449.561001931597,8450.329803476145,5.371230062681374e+17,1.1147101982911804e+18
8416.218629185865,8416.218126358213,8417.497255290258,5.324401956430036e+17,1.1054776967931017e+18
8423.305233373627,8423.305309927002,8422.085166741535,5.333669483985179e+17,1.1073699329992342e+18
8417.864651586822,8417.861904687836,8414.273777218217,5.336145150413262e+17,1.1068763049086797e+18
8410.749334106882,8410.748437853246,8412.82412652118,5.316907464863501e+17,1.1039836910023963e+18
8427.671860220293,8427.670522357723,8429.540699480272,5.334075747656533e+17,1.1080057614427662e+18
8435.944590003874,8435.94064464876,8434.690339503346,5.3557420569926637e+17,1.1113010919679613e+18
8442.389306449591,8442.38976492218,8441.854444585037,5.3667269381919834e+17,1.1132795618013344e+18
8439.015187362738,8439.012377002402,8435.608472511367,5.3564029982032704e+17,1.1117864330674107e+18
8430.749739862731,8430.748202273862,8433.91963062988,5.343658589218895e+17,1.1093837893427535e+18
8416.977454261121,8416.97637703688,8417.620442552374,5.3349856405503066e+17,1.1066394182664311e+18
8445.581906196598,8445.5796750853,8444.760561095505,5.3631764340454886e+17,1.1133607037787346e+18
8432.395342198539,8432.393796049495,8430.960450742095,5.3561656405583776e+17,1.1108591065542441e+18
8435.59457771269,8435.594971614551,8432.070536031819,5.3575838845963283e+17,1.1114375574545724e+18
8435.882497524086,8435.87901900697,8440.793980520053,5.355000647195811e+17,1.1112183229666437e+18
8433.35160821059,8433.352318764151,8428.49066804085,5.3580676176500186e+17,1.111179865922506e+18
8436.192056666576,8436.189951855451,8434.883498864032,5.355229014474537e+17,1.1112835672107945e+18
8417.758789818725,8417.759702906624,8417.508160067382,5.3323355461106086e+17,1.1064808434933354e+18
8435.656971155222,8435.65418687618,8438.913612762217,5.3525242799516954e+17,1.110939944968741e+18
8419.70381037445,8419.704325933391,8417.855507468727,5.34326570877875e+17,1.1078388407091373e+18
8427.06300192068,8427.059572039576,8426.293862829072,5.3469189928857024e+17,1.1092071304169285e+18
8435.958178374669,8435.955310377833,8434.579122964658,5.355116578117966e+17,1.1112404019018735e+18
8424.985609088606,8424.9839413523,8428.025566866314,5.33793867313859e+17,1.108025786464702e+18
8433.669625651284,8433.667720707472,8434.393830607272,5.351140091160434e+17,1.1105303698198784e+18
8434.016214031502,8434.014455815646,8434.259664346338,5.355335636986525e+17,1.1109972316745798e+18
8430.341613786502,8430.34233255385,8426.556747141281,5.3524676074012986e+17,1.1102091923741609e+18
8419.212046618093,8419.21220293391,8422.24664326123,5.329000955332031e+17,1.1063452530974273e+18
8440.001932993793,8440.000352864065,8443.374374233155,5.353375445665315e+17,1.1116182512694885e+18
8437.084928736036,8437.082198687262,8439.824235706343,5.352526326940691e+17,1.1111350796152562e+18
8417.030093574667,8417.02878592956,8414.275587437405,5.3371621204786464e+17,1.1068643190541578e+18
8436.443733157452,8436.443238457157,8439.760140827386,5.3498929595615795e+17,1.110784200882787e+18
8433.650368866312,8433.648706322449,8436.571391321839,5.348059904054127e+17,1.1102196689568239e+18
8424.452841476845,8424.44940195512,8422.20633056107,5.339709433884812e+17,1.1081303706847186e+18
8417.634627549052,8417.63336793986,8416.711582677133,5.333487001164019e+17,1.1065790949087953e+18
8411.880168193968,8411.879242300904,8413.206568832913,5.3205113177208064e+17,1.1044979959118525e+18
8433.082060252902,8433.079439916026,8430.367303980473,5.356856314916615e+17,1.1110219027904251e+18
8437.29764710003,8437.295258267626,8438.877341037582,5.357599402730646e+17,1.1116714549574272e+18
8435.104744097369,8435.104862550857,8436.354974197548,5.351111184624476e+17,1.1107233146630587e+18
8435.125167293369,8435.125282759389,8437.66612215945,5.3549108535914797e+17,1.1111060369362499e+18
8445.583161288807,8445.582345702362,8446.526231712995,5.36334880717598e+17,1.1133780688277435e+18
8419.85011075873,8419.849749507692,8420.47592090118,5.329877578347163e+17,1.106519897297291e+18
8433.089326912632,8433.085497546068,8432.580201639326,5.3531955702033574e+17,1.1106567652106641e+18
8422.054220641567,8422.052890330757,8420.606433632345,5.338081555492711e+17,1.1076406588588346e+18
8436.088776574032,8436.08680341339,8434.002950582519,5.361735405794426e+17,1.1119201281849805e+18
8418.762672806704,8418.75910315632,8418.704036985382,5.33342076050093e+17,1.1067260967025357e+18
8436.943480967897,8436.942253194668,8434.055442082468,5.3534813352990566e+17,1.1112114107273859e+18
8419.152554695764,8419.150583220693,8416.257495545951,5.334059478525187e+17,1.1068431479207565e+18
8433.615839548567,8433.614209915115,8430.788013073421,5.355224967928749e+17,1.1109316060162921e+18
8414.825355960094,8414.827698791061,8415.077097890233,5.3244702873580634e+17,1.1052948425789992e+18
8436.52306032208,8436.521584051976,8437.280593860465,5.356404886584439e+17,1.1114462853658947e+18
8415.006068591962,8415.005942530657,8415.379678593164,5.32840058031781e+17,1.1057124735200808e+18
8431.882002332937,8431.87818463047,8429.435918177658,5.3532660946008774e+17,1.1104991409237686e+18
8436.945843820324,8436.94386788462,8439.474751322055,5.349477678598936e+17,1.1108112333666831e+18
8435.607079684,8435.605297930812,8433.420530773807,5.3605992958714394e+17,1.1117407718234565e+18
8423.505490934396,8423.504104131638,8423.744349284098,5.3330433687569446e+17,1.1073345786569274e+18
8422.15897319949,8422.158319254693,8418.280265876443,5.339581103711708e+17,1.1078049484167114e+18
8432.157637586928,8432.158045579483,8433.596713663806,5.348952320754919e+17,1.1101052723026776e+18
8424.725017466939,8424.721862316283,8423.86680911818,5.3362957188280314e+17,1.1078260651444558e+18
8432.826408449158,8432.82202238252,8433.88183252018,5.347517032310689e+17,1.110052998643589e+18
8429.31489790248,8429.312085079458,8429.076263057137,5.3527323155881926e+17,1.1100955367020547e+18
8427.775094894832,8427.773909683738,8428.2223456811,5.344602072026288e+17,1.1090725062322665e+18
8429.730060123089,8429.727238427507,8429.17821448337,5.3495553501333715e+17,1.109834471820878e+18
8436.19280580202,8436.193250730847,8437.691282997012,5.3510874407304525e+17,1.1108694425313053e+18
8400.404830727835,8400.399993517536,8400.091824573698,5.306161244609454e+17,1.1015022506490598e+18
8422.501828336792,8422.499372902355,8423.211735928,5.3330179288337824e+17,1.1071952394906834e+18
8425.962821145082,8425.960701766371,8422.044279812813,5.3478335499834534e+17,1.1091486641447859e+18
8431.911182639766,8431.910998024596,8430.303842716505,5.352660965745127e+17,1.1104425882877667e+18
8436.383708264795,8436.380870302513,8439.5404959599,5.351464920792992e+17,1.1109332074852733e+18
8432.795253315024,8432.795727307808,8432.683098491209,5.354048688185729e+17,1.1107019422529079e+18
8429.050854467592,8429.04899024831,8429.753106341102,5.345308640689782e+17,1.1093171345245624e+18
8414.597062099509,8414.596696522181,8415.32323384368,5.322082796553108e+17,1.1050249995182511e+18
8440.958386717792,8440.957402368695,8444.892491939105,5.348051944776874e+17,1.1112165073842492e+18
8436.049961101082,8436.051190068545,8434.453738712918,5.3550729935630304e+17,1.1112485766840358e+18
8428.795387806123,8428.79255090999,8430.776987540708,5.338747875910276e+17,1.1086261857874221e+18
8435.473657317674,8435.470220593892,8433.291587189518,5.352895432050758e+17,1.1109521748831181e+18
8435.672985405534,8435.672942400062,8431.942992654556,5.3565985710832e+17,1.1113497329708317e+18
8422.021798215279,8422.01852267224,8423.161281875991,5.340195708033065e+17,1.107847591944638e+18
8422.121506838263,8422.11754301051,8426.612945178847,5.3331032447903846e+17,1.1071518498906964e+18
8437.902637466832,8437.899509602898,8436.2543099924,5.3572539386300736e+17,1.1117195821618643e+18
8432.641353117015,8432.638981058393,8434.391835234612,5.346760682411313e+17,1.1099520971520488e+18
8425.637091558074,8425.635830987878,8424.364360568366,5.3476669443593306e+17,1.1090875315290606e+18
8434.722487311497,8434.720528767244,8433.516147431576,5.3573619195150534e+17,1.1112962797323939e+18
8415.14902354522,8415.149789330597,8414.048868564769,5.326720198529826e+17,1.1055639359608855e+18
8434.220043173693,8434.217108897232,8436.573884237714,5.3469354991727834e+17,1.1101849809811363e+18
8434.498130472924,8434.494816200222,8439.014768065594,5.350650291764004e+17,1.1105943566765364e+18
8430.64735156374,8430.64380288653,8429.210998071161,5.3527480671065446e+17,1.1102788845419703e+18
8428.962682139098,8428.962622466768,8431.7630461566,5.3422943025058214e+17,1.1090036236738936e+18
8432.634214809577,8432.636116256625,8435.902997142855,5.3489108116730144e+17,1.1101660985063397e+18
8433.884223266004,8433.880633513432,8436.402870025244,5.348756761725382e+17,1.1103212761190316e+18
8416.129031504946,8416.127496189507,8416.378190597581,5.3280447357379066e+17,1.1058297993145997e+18
8430.656815221158,8430.652868523595,8428.249172254971,5.3513679388832045e+17,1.1101421866870835e+18
8439.297839610736,8439.298614519612,8439.150918575353,5.3548515292517165e+17,1.1116698003375604e+18
8436.812763050812,8436.811675899055,8438.856924567144,5.35616396158605e+17,1.111461706976817e+18
8431.054294750258,8431.054074005717,8430.58243830251,5.354505433209563e+17,1.1105101089329268e+18
8415.34077696186,8415.340986162591,8418.04852750243,5.323223130819553e+17,1.1052402439736422e+18
8419.364268573949,8419.364236391315,8416.876667029943,5.33783382694078e+17,1.1072494131525322e+18
8416.212482702382,8416.212581396285,8417.15949602839,5.3305345677138605e+17,1.1060901291261236e+18
8436.909006952772,8436.906444447864,8441.272939672572,5.352995907280754e+17,1.111157982151962e+18
8435.149102251442,8435.149935960093,8434.160122543679,5.358176091405626e+17,1.1114359148475803e+18
8439.153317781067,8439.150070528565,8441.402267422953,5.358574864161191e+17,1.1120223404308279e+18
8420.03635838113,8420.034788145844,8422.138949588521,5.3338614489500614e+17,1.1069436212425441e+18
8422.994841399426,8422.99054860164,8426.594807985117,5.331975536133969e+17,1.1071581166320544e+18
8420.474761803434,8420.475537918854,8421.71448537819,5.3346725967424794e+17,1.1070844854045865e+18
8415.82732844122,8415.827938780883,8416.66854470007,5.33006027676238e+17,1.1059902556650486e+18
8435.385724871941,8435.385134138172,8437.810217425193,5.354376267067491e+17,1.111088142744102e+18
8423.894827150976,8423.894380139885,8426.871359908542,5.338139850344947e+17,1.1078972238873441e+18
